1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
665	-1.057970	7.486434	51.283644	0.000673	3.0
666	-1.048720	8.486414	49.544448	0.001569	2.9
667	-1.043953	9.486328	47.919452	0.001085	3.2
668	-1.055554	8.893127	48.870369	0.000729	3.1
669	-1.052562	7.947143	50.467437	0.001308	2.9
670	-1.042001	8.941231	48.791852	0.003671	3.0
671	-1.047334	9.941231	47.214932	0.001278	2.9
672	-1.048566	10.941230	45.736752	0.001217	3.0
673	-1.043370	10.143450	46.908359	0.001291	3.0
674	-1.046503	11.143305	45.449219	0.001479	3.0
675	-1.043167	12.143305	44.077926	0.001565	2.9
676	-1.048914	11.201167	45.367553	0.000936	3.0
677	-1.056346	10.259894	46.733624	0.000931	3.0
678	-1.039688	11.256385	45.289889	0.002137	3.0
679	-1.050354	10.310304	46.658382	0.002602	2.9
680	-1.049360	11.310304	45.214311	0.001399	2.8
681	-1.045891	10.364223	46.578171	0.000743	3.1
682	-1.035556	9.420552	48.023064	0.000388	3.1
683	-1.044751	10.323595	46.638584	0.001713	2.9
684	-1.056636	11.323187	45.196290	0.001367	3.0
685	-1.057235	12.321788	43.841828	0.001268	2.9
686	-1.041900	13.321788	42.564452	0.000457	3.0
687	-1.054460	12.943133	43.039284	0.001628	2.9
688	-1.046842	12.183946	44.023942	0.000850	3.4
689	-1.054811	11.919408	44.377716	0.001026	3.2
690	-1.053298	12.918697	43.070290	0.000883	3.2
691	-1.047200	13.901802	41.857098	0.000937	3.2
692	-1.052034	14.897880	40.695666	0.000749	3.1
693	-1.042865	15.882995	39.608718	0.001680	3.1
694	-1.052440	16.872799	38.573545	0.001883	3.0
695	-1.043023	15.963895	39.522029	0.000977	3.0
696	-1.050650	15.020429	40.557211	0.000945	3.3
697	-1.047372	16.017604	39.464686	0.000662	3.0
698	-1.046829	15.096821	40.471379	0.001263	2.9
699	-1.043323	14.495015	41.157558	0.002825	3.0
700	-1.048611	13.548933	42.284609	0.000688	3.1
701	-1.039465	14.548933	41.095133	0.001041	3.1
702	-1.047440	13.605371	42.215647	0.000650	3.2
703	-1.053958	14.604060	41.031503	0.002075	3.0
704	-1.043832	15.604060	39.910549	0.001430	2.9
705	-1.055764	16.604060	38.849213	0.000808	3.1
706	-1.048580	17.604060	37.842863	0.000740	3.0
707	-1.051274	17.919159	37.536477	0.001516	3.2
708	-1.050835	16.973082	38.471676	0.000662	3.0
709	-1.050814	16.039106	39.441776	0.001784	3.0
710	-1.065283	16.491125	38.966239	0.001196	2.8
711	-1.046951	17.491125	37.953895	0.001472	3.1
712	-1.054198	18.491123	36.992823	0.001082	3.3
713	-1.054429	17.545042	37.900805	0.000726	2.9
714	-1.035612	17.999545	37.459107	0.000519	2.9
715	-1.049160	17.698928	37.750092	0.002510	2.9
716	-1.044886	17.055764	38.388091	0.001756	2.9
717	-1.053379	18.055764	37.405186	0.000993	3.1
718	-1.049657	19.055764	36.471358	0.001155	3.0
719	-1.049309	20.055764	35.583021	0.001115	3.1
720	-1.049364	21.055697	34.736985	0.001367	2.9
721	-1.049642	22.030328	33.950197	0.000816	2.8
722	-1.041529	23.011917	33.193013	0.000634	3.1
723	-1.049095	23.717752	32.669087	0.001083	3.4
724	-1.045048	24.697819	31.968443	0.002061	2.8
725	-1.055657	25.697772	31.283894	0.001124	2.8
726	-1.042799	25.149700	31.655420	0.000668	2.8
727	-1.049952	26.064542	31.040101	0.001234	3.0
728	-1.049240	26.961400	30.459664	0.001191	3.0
729	-1.059514	27.961379	29.837561	0.000686	2.9
730	-1.052328	27.024845	30.419424	0.000899	2.7
731	-1.053949	28.006117	29.810322	0.001327	2.7
732	-1.057642	27.061188	30.396421	0.000861	2.7
733	-1.050942	28.061140	29.776889	0.001663	2.9
734	-1.046266	29.061139	29.182079	0.001579	3.2
735	-1.048298	28.162628	29.715420	0.000937	2.8
736	-1.045198	27.217577	30.297834	0.000708	2.7
737	-1.049027	28.095930	29.755789	0.001242	2.8
738	-1.055622	27.174225	30.325098	0.001158	2.7
739	-1.048529	28.093139	29.757480	0.000691	2.9
740	-1.033994	29.035682	29.196926	0.001377	2.8
741	-1.047269	29.189371	29.107520	0.001319	2.7
742	-1.048107	30.189371	28.538896	0.001204	2.7
743	-1.040663	29.243943	29.075905	0.000962	2.7
744	-1.051537	30.243931	28.508510	0.001665	3.0
745	-1.043396	31.243931	27.962830	0.000933	2.8
746	-1.042414	30.347703	28.450896	0.002049	2.8
747	-1.044776	31.347703	27.907397	0.001082	2.7
748	-1.041705	30.421000	28.410340	0.000746	2.7
749	-1.044131	31.395757	27.881802	0.001521	2.9
750	-1.051596	30.450011	28.394321	0.000943	2.9
751	-1.041575	29.503931	28.926226	0.001366	3.0
752	-1.046729	28.557849	29.478441	0.001275	3.1
753	-1.035443	29.557849	28.895377	0.001122	2.8
754	-1.053338	28.613167	29.445573	0.000995	2.7
755	-1.049331	27.667165	30.017942	0.001205	3.1
756	-1.052146	27.125901	30.355548	0.001242	2.9
757	-1.058151	26.180034	30.964117	0.000803	3.0
758	-1.045477	25.532590	31.394945	0.000972	3.0
759	-1.035766	24.607219	32.031949	0.000752	2.9
760	-1.035028	25.604046	31.346809	0.001060	3.3
761	-1.040033	26.601328	30.690071	0.000770	3.0
762	-1.046931	25.657880	31.310641	0.001525	3.1
763	-1.049006	24.711825	31.958648	0.000573	2.9
764	-1.043459	24.449611	32.143028	0.001638	2.8
765	-1.056329	23.984995	32.475009	0.001906	3.3
766	-1.047402	23.038913	33.172665	0.001278	3.1
767	-1.049744	22.092832	33.900954	0.001913	3.3
768	-1.047120	23.092766	33.132149	0.001051	3.1
769	-1.047016	24.073596	32.411173	0.000959	3.0
770	-1.037960	23.266098	33.002414	0.001067	3.1
771	-1.043210	24.262842	32.275660	0.001253	3.3
772	-1.056064	25.259285	31.580431	0.001487	3.2
773	-1.047379	24.947618	31.794643	0.000999	3.2
774	-1.046378	25.934324	31.126221	0.000590	3.0
775	-1.041532	25.066039	31.712909	0.001243	3.5
776	-1.038959	25.754753	31.245767	0.001238	3.1
777	-1.063066	24.825388	31.879449	0.001113	3.0
778	-1.044252	25.810275	31.208706	0.001073	3.3
779	-1.039651	26.802193	30.561111	0.000292	3.3
780	-1.049047	26.655405	30.655245	0.000919	3.3
781	-1.050737	27.593468	30.063467	0.001491	2.9
782	-1.038795	28.593456	29.457276	0.001714	2.9
783	-1.045536	27.647671	30.029970	0.001618	3.2
784	-1.049684	26.807821	30.557513	0.000519	3.1
785	-1.044724	25.861778	31.174406	0.001351	3.1
786	-1.041199	24.916107	31.816463	0.000423	2.9
787	-1.049868	24.190709	32.327178	0.001857	3.0
788	-1.052441	23.467716	32.852781	0.000650	3.0
789	-1.055556	24.467570	32.130332	0.000818	3.1
790	-1.040520	23.890474	32.543389	0.000836	3.1
791	-1.043849	23.929177	32.515354	0.001706	3.0
792	-1.046579	24.929171	31.807413	0.001014	2.8
793	-1.044251	23.983090	32.476385	0.001684	2.7
794	-1.048576	24.983086	31.770119	0.000563	2.7
795	-1.037073	25.876438	31.164657	0.001270	2.9
796	-1.046542	26.706946	30.622126	0.000358	3.1
797	-1.042125	27.691308	30.003058	0.001868	2.9
798	-1.039327	28.680295	29.405786	0.000636	2.7
799	-1.044395	27.734214	29.976643	0.001010	2.7
800	-1.051016	28.733761	29.374174	0.000635	2.8
801	-1.033517	27.788764	29.943126	0.002227	3.1
802	-1.050713	26.845285	30.533586	0.000476	3.0
803	-1.043850	25.906686	31.144561	0.000721	2.8
804	-1.046226	26.742433	30.599365	0.001676	2.7
805	-1.052010	27.187719	30.316607	0.000652	2.7
806	-1.053127	27.136317	30.348980	0.002080	2.7
807	-1.044021	26.190619	30.957172	0.000840	3.0
808	-1.033179	25.542434	31.388305	0.001257	2.9
809	-1.049533	25.537044	31.391940	0.001365	2.8
810	-1.047970	24.590966	32.043368	0.001281	2.7
811	-1.047109	24.600883	32.036400	0.001488	2.7
812	-1.051658	25.600883	31.348936	0.000907	2.6
813	-1.050818	25.005489	31.754648	0.002366	2.9
814	-1.044999	26.001195	31.081936	0.001115	2.8
815	-1.045012	25.055113	31.720433	0.001562	2.8
816	-1.048593	26.055112	31.046321	0.000927	2.6
817	-1.045514	25.109192	31.683230	0.000744	2.7
818	-1.052933	25.127659	31.670546	0.000799	3.5
819	-1.041689	25.297622	31.554280	0.002086	3.4
820	-1.045126	26.297466	30.887239	0.000599	2.9
821	-1.054091	27.296914	30.248064	0.001633	2.8
822	-1.039393	26.397309	30.822175	0.000979	2.8
823	-1.047439	25.501048	31.416241	0.001008	2.7
824	-1.048269	24.559401	32.065569	0.000889	3.2
825	-1.053944	23.665435	32.707353	0.001154	3.0
826	-1.039503	22.850197	33.315429	0.001034	2.9
827	-1.049042	23.849856	32.572861	0.000985	2.8
828	-1.038871	24.848862	31.863127	0.001740	2.8
829	-1.049742	25.362598	31.510057	0.000970	3.3
830	-1.044758	24.417835	32.165517	0.003555	3.0
831	-1.052307	25.417835	31.472561	0.001415	3.0
832	-1.054246	24.471753	32.127376	0.001364	2.9
833	-1.057586	23.579954	32.770068	0.000989	2.8
834	-1.047675	22.917338	33.264496	0.001215	3.0
835	-1.040331	23.916525	32.524514	0.001795	3.0
836	-1.038577	24.916525	31.816174	0.001509	3.0
837	-1.042591	25.916525	31.138029	0.001082	2.8
838	-1.047654	24.970443	31.778857	0.000551	3.0
839	-1.048258	25.819634	31.202468	0.001682	3.3
840	-1.050620	24.933745	31.804246	0.002378	3.3
841	-1.051333	24.046981	32.430323	0.001392	3.1
842	-1.044293	25.046979	31.726036	0.000871	2.9
843	-1.053336	24.348874	32.214430	0.000820	2.9
844	-1.051578	23.419415	32.888505	0.000651	2.8
845	-1.048047	24.264176	32.274709	0.001388	3.2
846	-1.044840	23.347894	32.941544	0.000863	3.0
847	-1.049298	22.401814	33.659610	0.000962	3.1
848	-1.052139	21.464559	34.402527	0.001130	2.9
849	-1.047636	20.858663	34.900496	0.001192	3.0
850	-1.047405	21.825147	34.112857	0.001942	3.2
851	-1.047150	20.879066	34.883494	0.000659	3.1
852	-1.043293	20.103921	35.541332	0.000911	3.2
853	-1.055622	20.647054	35.077826	0.000466	2.8
854	-1.044991	21.584577	34.305569	0.001417	2.8
855	-1.050704	20.687541	35.043758	0.000903	3.2
856	-1.048812	21.684827	34.224998	0.001052	3.6
857	-1.041622	20.744571	34.995883	0.000524	3.4
858	-1.049705	19.805152	35.801561	0.001931	3.0
859	-1.052736	18.861259	36.649322	0.001117	2.9
860	-1.050285	19.861259	35.752401	0.001330	3.3
861	-1.054019	18.916175	36.598901	0.000966	3.4
862	-1.047341	19.902922	35.715984	0.001192	3.1
863	-1.053975	20.902229	34.864210	0.000424	3.2
864	-1.045505	20.260596	35.406375	0.000458	2.9
865	-1.036516	19.942853	35.681151	0.001142	2.9
866	-1.044633	19.004809	36.517813	0.001394	2.8
867	-1.038838	18.628429	36.864649	0.001312	3.0
868	-1.056770	17.682348	37.766273	0.000793	3.0
869	-1.043733	17.056521	38.387327	0.000787	2.8
870	-1.044954	18.054327	37.406563	0.001585	3.0
871	-1.043258	19.046737	36.479580	0.000860	2.9
872	-1.051036	19.676025	35.915213	0.000634	2.8
873	-1.047150	20.647679	35.077300	0.001559	2.9
874	-1.048423	21.252185	34.575446	0.001505	2.8
875	-1.042268	20.306234	35.367255	0.001395	2.7
876	-1.040129	19.360153	36.196298	0.001199	2.8
877	-1.042415	20.359489	35.321716	0.001083	2.7
878	-1.053631	21.359111	34.488168	0.000877	2.8
879	-1.040275	20.622402	35.098602	0.000637	2.8
880	-1.055077	21.610664	34.284566	0.001824	2.8
881	-1.052778	22.609292	33.499469	0.001182	3.1
882	-1.048330	23.609292	32.748516	0.001180	4.3
883	-1.045485	24.445403	32.146004	0.001051	3.3
884	-1.058993	23.502361	32.827205	0.000713	3.2
885	-1.048750	23.199815	33.051906	0.001271	3.0
886	-1.048998	22.272218	33.760417	0.001683	3.0
887	-1.057359	21.326140	34.515033	0.000626	2.8
888	-1.054105	20.926287	34.844205	0.000715	2.8
889	-1.051587	20.399635	35.287464	0.001728	2.9
890	-1.049427	19.454037	36.112295	0.000771	2.9
891	-1.044213	18.508006	36.977014	0.000766	2.9
892	-1.043989	19.504803	36.067034	0.000600	2.9
893	-1.049873	20.447269	35.246909	0.001483	3.0
894	-1.046809	19.556882	36.020721	0.001577	3.1
895	-1.041870	18.610800	36.881056	0.000824	3.0
896	-1.046634	17.665300	37.782925	0.001817	3.4
897	-1.048143	18.629426	36.863721	0.001034	3.2
898	-1.048347	19.629381	35.956446	0.000998	3.1
899	-1.043582	20.604877	35.113387	0.000831	3.5
900	-1.039802	20.917909	34.851169	0.001428	3.6
901	-1.050466	21.914832	34.041567	0.001089	3.6
902	-1.048245	22.913612	33.267318	0.001447	3.4
903	-1.041726	23.892225	32.542119	0.001641	3.3
904	-1.046208	22.966252	33.227488	0.000394	3.4
905	-1.058264	22.588613	33.515361	0.001484	3.6
906	-1.050604	21.704084	34.209565	0.001215	4.0
907	-1.039569	22.704084	33.426810	0.001092	3.4
908	-1.051204	23.704084	32.679076	0.001293	3.1
909	-1.041387	23.934366	32.511600	0.001556	3.4
910	-1.049050	24.934344	31.803831	0.001396	3.2
911	-1.041396	25.934141	31.126342	0.001651	4.0
912	-1.052611	24.988069	31.766677	0.001445	3.2
913	-1.044140	24.041988	32.433918	0.001466	3.2
914	-1.047271	23.095906	33.129790	0.001053	3.3
915	-1.047122	22.149825	33.856177	0.000587	3.3
916	-1.052132	22.304223	33.735465	0.001811	3.5
917	-1.053870	23.169472	33.074612	0.001163	3.3
918	-1.048136	24.169421	32.342414	0.000562	3.3
919	-1.050897	25.158190	31.649597	0.001202	3.6
920	-1.055783	26.145894	30.986540	0.002066	3.5
921	-1.049072	27.008657	30.429681	0.001235	3.1
922	-1.056617	26.062576	31.041397	0.000747	3.2
923	-1.047592	27.059537	30.397465	0.001086	3.2
924	-1.049088	26.435342	30.797462	0.001243	3.5
925	-1.046156	25.492780	31.421828	0.001333	3.6
926	-1.048328	26.492779	30.760215	0.001103	3.2
927	-1.045020	25.546698	31.385430	0.000830	3.3
928	-1.048160	26.545636	30.726019	0.000491	3.2
929	-1.055668	25.617693	31.337632	0.000763	5.0
930	-1.050561	26.389124	30.827498	0.001387	4.5
931	-1.043589	27.388249	30.190969	0.001236	3.5
932	-1.044038	26.442168	30.793031	0.002347	3.3
933	-1.049197	27.442168	30.157365	0.001762	3.5
934	-1.048292	26.496086	30.758074	0.000372	3.2
935	-1.050523	25.794279	31.219375	0.000751	3.2
936	-1.053718	26.358263	30.847587	0.002482	3.3
937	-1.048648	27.358262	30.209690	0.000839	3.2
938	-1.048308	26.419279	30.807894	0.002877	3.4
939	-1.050108	25.473198	31.435068	0.001548	3.1
940	-1.054171	24.527116	32.088308	0.002085	3.1
941	-1.041822	25.527116	31.398639	0.000645	3.1
942	-1.049521	26.525957	30.738742	0.001391	3.4
943	-1.047544	25.647028	31.317925	0.001504	3.5
944	-1.041907	26.647027	30.660635	0.000940	3.2
945	-1.057119	27.647025	30.030369	0.000973	3.1
946	-1.037474	28.645574	29.426352	0.000976	3.1
947	-1.051270	28.810125	29.329140	0.002115	3.2
948	-1.046960	27.864044	29.896996	0.001380	3.2
949	-1.042944	28.864044	29.297426	0.001304	3.0
950	-1.048145	29.863797	28.721571	0.000303	3.0
951	-1.047333	30.174840	28.546999	0.000990	3.0
952	-1.045587	31.093337	28.043666	0.000987	3.0
953	-1.053504	31.066975	28.057864	0.000784	3.1
954	-1.052272	31.904537	27.613664	0.001446	3.2
955	-1.041970	30.958457	28.116465	0.001191	3.3
956	-1.043079	31.958386	27.585586	0.001886	3.4
957	-1.048894	31.015629	28.085561	0.001840	3.4
958	-1.043228	30.069547	28.605856	0.000638	3.7
959	-1.053896	31.069544	28.056480	0.001048	3.5
960	-1.050451	31.500638	27.826102	0.000716	3.4
961	-1.062307	32.449158	27.332295	0.001282	3.6
962	-1.048652	31.505357	27.823601	0.000937	3.7
963	-1.064573	32.504725	27.303909	0.002412	3.6
964	-1.048671	31.558653	27.795387	0.001709	3.6
965	-1.043793	32.554183	27.278693	0.001242	3.5
966	-1.049880	33.552141	26.779666	0.001078	3.4
967	-1.051548	32.628028	27.241131	0.000920	3.6
968	-1.049636	33.628000	26.742478	0.001374	3.5
969	-1.046142	34.572869	26.287794	0.001468	3.7
970	-1.046678	34.830320	26.166573	0.000757	3.6
971	-1.047942	35.818043	25.711694	0.000692	3.5
972	-1.055032	35.794885	25.722178	0.000988	3.6
973	-1.044386	34.848907	26.157864	0.000724	3.3
974	-1.048040	33.914312	26.603049	0.002204	3.3
975	-1.046379	33.273413	26.917196	0.000959	3.5
976	-1.035136	32.327332	27.394735	0.001102	3.4
977	-1.049957	31.603472	27.771705	0.000958	3.7
978	-1.053425	30.704468	28.254582	0.001208	3.4
979	-1.049450	29.758396	28.781211	0.001860	3.6
980	-1.046209	30.758396	28.225143	0.000887	3.5
981	-1.047812	30.143933	28.564250	0.000666	3.6
982	-1.046613	30.490618	28.371928	0.001136	3.5
983	-1.047945	31.489245	27.832142	0.000966	3.6
984	-1.052222	32.244559	27.437322	0.001235	3.5
985	-1.053755	33.238745	26.934401	0.001200	3.7
986	-1.048706	32.294273	27.411728	0.000976	3.6
987	-1.049126	31.348498	27.906973	0.000979	3.2
988	-1.044338	31.490103	27.831687	0.002239	3.1
989	-1.048070	32.207961	27.456195	0.000645	3.1
990	-1.041473	33.207961	26.949697	0.002643	3.1
991	-1.052399	32.371113	27.372262	0.001722	2.9
992	-1.044599	31.425032	27.866232	0.001086	3.0
993	-1.055008	30.479061	28.378298	0.001554	3.0
994	-1.052030	31.478544	27.837818	0.001057	3.0
995	-1.060256	30.532838	28.348683	0.002726	3.1
996	-1.047247	31.532838	27.809046	0.000743	3.0
997	-1.052957	32.532805	27.289587	0.001617	3.0
998	-1.053891	33.532800	26.789164	0.000659	3.0
999	-1.046766	34.532139	26.307075	0.000541	2.9
