1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-1.043025	39.275156	277.014622	0.000673	2.3
516	-1.049970	40.272056	272.507579	0.000730	2.2
517	-1.065132	39.713259	275.015702	0.000386	2.1
518	-1.052872	40.713249	270.559400	0.000540	2.1
519	-1.046936	39.845433	274.418290	0.000843	2.1
520	-1.048841	39.864671	274.331552	0.000386	2.1
521	-1.049686	38.995994	278.303576	0.000445	2.2
522	-1.059295	39.567269	275.678594	0.000626	2.2
523	-1.057261	40.567238	271.201050	0.000560	2.3
524	-1.055848	41.423754	267.479902	0.000495	2.1
525	-1.052016	42.421866	263.270390	0.000507	2.1
526	-1.050890	43.421838	259.183843	0.000493	2.1
527	-1.050729	44.421803	255.222245	0.000215	2.2
528	-1.050998	45.302448	251.832325	0.000531	2.2
529	-1.050925	44.467609	255.043674	0.000303	2.4
530	-1.048533	44.019546	256.801234	0.000386	2.4
531	-1.051052	44.640181	254.373148	0.000146	2.2
532	-1.054609	45.462955	251.224151	0.000260	2.2
533	-1.049921	45.775868	250.046913	0.000602	2.1
534	-1.046332	46.691742	246.663759	0.000437	2.2
535	-1.058324	45.873768	249.680856	0.000242	2.2
536	-1.054617	45.074732	252.700222	0.000595	2.2
537	-1.050468	46.017739	249.144478	0.000699	2.3
538	-1.052721	47.017196	245.483504	0.000734	2.3
539	-1.058943	46.426622	247.633635	0.000496	2.2
540	-1.054078	45.931467	249.465614	0.000603	2.2
541	-1.060468	45.062946	252.745308	0.000343	2.1
542	-1.055141	44.244239	255.916841	0.000384	2.3
543	-1.054491	43.731449	257.944164	0.000361	2.2
544	-1.057207	44.729710	254.026674	0.000428	2.3
545	-1.044201	45.321197	251.761132	0.000358	2.3
546	-1.046226	44.857072	253.535407	0.000314	2.2
547	-1.052064	45.245846	252.047497	0.000891	2.1
548	-1.047040	44.378590	255.390939	0.000226	2.1
549	-1.054444	45.354676	251.634107	0.000467	2.1
550	-1.046914	44.762484	253.900074	0.000418	2.2
551	-1.055098	43.899522	257.276154	0.000853	2.3
552	-1.047920	43.035197	260.748782	0.000356	2.2
553	-1.060073	42.166453	264.334926	0.000397	2.3
554	-1.044834	42.144612	264.426354	0.000528	2.2
555	-1.050083	42.373813	263.470015	0.000395	2.2
556	-1.049915	43.371227	259.387623	0.000699	2.2
557	-1.052585	44.371206	255.419787	0.000680	2.3
558	-1.053265	45.064660	252.738750	0.000405	2.3
559	-1.052312	44.198212	256.097508	0.000591	2.2
560	-1.048904	43.349859	259.473757	0.000473	2.1
561	-1.054038	44.346337	255.516993	0.000604	2.2
562	-1.057753	45.066399	252.732097	0.000895	2.2
563	-1.057735	46.066399	248.963711	0.000671	2.2
564	-1.047694	45.197647	252.231012	0.000493	2.2
565	-1.055135	46.197646	248.477448	0.000262	2.4
566	-1.056755	45.398424	251.468313	0.000796	2.3
567	-1.052493	45.514088	251.031023	0.000388	2.1
568	-1.052232	45.533494	250.957805	0.000374	2.2
569	-1.045788	45.833438	249.831521	0.000551	2.2
570	-1.054848	45.847134	249.780336	0.000566	2.3
571	-1.057153	44.978384	253.069242	0.000434	2.2
572	-1.042021	44.110469	256.442626	0.000993	2.5
573	-1.060299	45.110000	252.565414	0.000788	2.2
574	-1.047670	44.241249	255.928571	0.000214	2.2
575	-1.059582	45.240451	252.068024	0.000294	2.2
576	-1.047026	44.736551	254.000236	0.000605	2.1
577	-1.045392	43.871196	257.388496	0.000799	2.2
578	-1.046343	44.871195	253.481047	0.000470	2.1
579	-1.072130	45.482078	251.151890	0.000866	2.5
580	-1.059024	44.655756	254.312808	0.000798	2.3
581	-1.050402	43.787004	257.722977	0.000333	2.2
582	-1.058387	43.107739	260.453726	0.000292	2.2
583	-1.054339	44.052184	256.672389	0.000212	2.2
584	-1.052619	44.801461	253.749680	0.000420	2.3
585	-1.047949	43.972225	256.988269	0.000635	2.2
586	-1.046149	43.250684	259.874268	0.000632	2.5
587	-1.048925	42.397959	263.369670	0.000575	2.3
588	-1.059353	43.397817	259.280520	0.000311	2.2
589	-1.045739	42.545779	262.757022	0.000463	2.1
590	-1.050984	43.063625	260.633074	0.000332	2.2
591	-1.064371	43.874984	257.373467	0.000697	2.1
592	-1.061132	44.793736	253.779470	0.000529	2.2
593	-1.049027	45.793736	249.980020	0.000361	2.2
594	-1.050977	45.501938	251.076888	0.000743	2.2
595	-1.043832	44.641297	254.368824	0.000503	2.2
596	-1.055166	45.641291	250.551861	0.000756	2.2
597	-1.067322	46.641274	246.847799	0.000241	2.1
598	-1.051870	45.773831	250.054540	0.000333	2.1
599	-1.057429	46.650701	246.813400	0.000527	2.3
600	-1.045701	45.784467	250.014716	0.000448	2.1
601	-1.060076	45.488348	251.128207	0.000630	2.2
602	-1.053238	46.488345	247.407155	0.000296	2.3
603	-1.047148	47.469230	243.862820	0.000559	2.2
604	-1.056255	46.616929	246.936675	0.000895	2.4
605	-1.053328	45.748177	250.150644	0.000467	2.2
606	-1.057084	46.748113	246.458517	0.000510	2.2
607	-1.068342	46.925272	245.815717	0.000759	2.2
608	-1.048252	46.855142	246.069776	0.000331	2.2
609	-1.055878	46.753324	246.439563	0.000437	2.3
610	-1.049893	45.900513	249.581039	0.000500	2.2
611	-1.054731	46.891987	245.936235	0.000306	2.2
612	-1.055721	47.226508	244.730386	0.000406	2.2
613	-1.053879	48.170327	241.391073	0.000219	2.4
614	-1.053301	48.842196	239.068935	0.000406	2.3
615	-1.058551	49.622968	236.425912	0.000637	2.2
616	-1.048495	48.758025	239.357401	0.000224	2.4
617	-1.053634	48.094648	241.655470	0.000451	2.4
618	-1.056893	47.359854	244.253000	0.000503	2.2
619	-1.054551	48.359836	240.731533	0.000404	2.2
620	-1.055456	47.492785	243.778954	0.000341	2.6
621	-1.053802	46.656396	246.792624	0.000236	2.3
622	-1.055644	46.200942	248.465259	0.000553	2.2
623	-1.054767	45.533784	250.956711	0.000481	2.2
624	-1.052016	46.533666	247.241126	0.000460	2.3
625	-1.050262	47.513376	243.705691	0.000434	2.2
626	-1.050612	47.039525	245.402942	0.000572	2.1
627	-1.059348	46.189339	248.508167	0.000553	2.1
628	-1.051237	47.188662	244.866214	0.000556	2.2
629	-1.056640	48.187180	241.332275	0.000389	2.1
630	-1.039843	49.123747	238.109062	0.000553	2.1
631	-1.053896	50.120652	234.771464	0.000350	2.2
632	-1.046221	49.974408	235.255214	0.000360	2.2
633	-1.046777	49.993765	235.191070	0.000362	2.1
634	-1.049939	50.331249	234.078328	0.000489	2.1
635	-1.056813	51.129048	231.489256	0.000875	2.1
636	-1.056802	51.080970	231.643658	0.000664	2.1
637	-1.051548	50.212218	234.469589	0.000566	2.1
638	-1.049744	49.461177	236.968784	0.000251	2.1
639	-1.052594	49.683735	236.222656	0.000234	2.2
640	-1.049697	49.483849	236.892561	0.000475	2.1
641	-1.048033	50.245956	234.358558	0.000211	2.1
642	-1.045807	51.232882	231.156490	0.000676	2.2
643	-1.050472	51.331430	230.841553	0.000430	2.1
644	-1.055814	52.331429	227.693635	0.000829	2.1
645	-1.049411	53.331428	224.630415	0.000425	2.1
646	-1.052656	52.636013	226.751816	0.000812	2.4
647	-1.052299	51.948892	228.887637	0.001066	2.5
648	-1.053785	51.080141	231.646323	0.000629	2.4
649	-1.052018	52.025102	228.648766	0.000754	2.3
650	-1.044819	51.156351	231.401661	0.000309	2.3
651	-1.050578	50.937640	232.105190	0.000481	2.2
652	-1.056845	50.335588	234.064091	0.000598	2.2
653	-1.061379	49.466858	236.949680	0.000596	2.2
654	-1.058422	49.618219	236.441811	0.000451	2.4
655	-1.045000	48.757417	239.359488	0.000182	2.8
656	-1.057904	49.447040	237.016340	0.000491	2.3
657	-1.053092	48.912490	238.828564	0.000297	2.2
658	-1.060345	48.196221	241.300742	0.000466	2.1
659	-1.052445	49.129118	238.090824	0.000909	2.1
660	-1.059494	50.129118	234.743520	0.000805	2.2
661	-1.044999	51.128916	231.489677	0.000600	2.2
662	-1.055530	50.260181	234.311776	0.000395	2.4
663	-1.045931	49.395036	237.191436	0.000417	2.2
664	-1.055990	48.539034	240.111180	0.000611	2.2
665	-1.045389	47.823724	242.606744	0.000552	2.2
666	-1.050072	48.823571	239.132705	0.000756	2.2
667	-1.053310	49.799000	235.838072	0.000360	2.1
668	-1.055229	48.930413	238.767352	0.000279	2.3
669	-1.053654	48.190926	241.319208	0.000378	2.3
670	-1.056073	48.284310	240.993950	0.000591	2.3
671	-1.053702	48.411999	240.550623	0.000697	2.2
672	-1.053249	47.979314	242.059518	0.000988	2.1
673	-1.051679	48.979314	238.600503	0.000429	2.2
674	-1.045248	49.979182	235.239389	0.000289	2.2
675	-1.052036	50.836299	232.432626	0.000690	2.2
676	-1.048144	49.968909	235.273443	0.000832	2.3
677	-1.052982	49.100243	238.188898	0.000492	2.3
678	-1.054970	50.100243	234.838855	0.000383	2.2
679	-1.050765	51.006983	231.881671	0.000710	2.1
680	-1.052423	52.006824	228.706012	0.000274	2.1
681	-1.048206	51.215952	231.210682	0.000297	2.3
682	-1.058205	51.565609	230.096597	0.000592	2.2
683	-1.045516	50.697739	232.881815	0.000554	2.4
684	-1.062462	51.634394	229.878693	0.000901	2.3
685	-1.049375	52.474449	227.250421	0.000201	2.2
686	-1.059528	53.051420	225.479802	0.000432	2.4
687	-1.051270	52.751595	226.396454	0.000233	2.3
688	-1.061295	52.097404	228.422606	0.000824	2.2
689	-1.066407	51.897377	229.049387	0.000704	2.2
690	-1.063587	51.031427	231.802982	0.000618	3.0
691	-1.054124	52.031427	228.628965	0.000481	2.4
692	-1.048255	53.029876	225.545421	0.000351	2.2
693	-1.059202	52.162916	228.218072	0.000628	2.1
694	-1.053402	51.294215	230.960383	0.000400	2.1
695	-1.060890	50.647492	233.045137	0.000459	2.1
696	-1.052334	50.555908	233.343409	0.000528	2.2
697	-1.049477	51.524034	230.228498	0.000439	2.7
698	-1.052216	51.180050	231.325686	0.000421	2.3
699	-1.046709	51.602435	229.979883	0.000432	2.2
700	-1.050218	50.734094	232.763789	0.000749	2.2
701	-1.055117	49.866661	235.612900	0.000553	2.2
702	-1.045711	48.997966	238.536923	0.000634	2.1
703	-1.060980	49.997951	235.177205	0.001046	2.1
704	-1.052940	49.129199	238.090550	0.000369	2.4
705	-1.049167	48.260572	241.076547	0.000498	2.4
706	-1.058146	49.230653	237.746608	0.000394	2.2
707	-1.049817	48.364623	240.714920	0.000327	2.1
708	-1.061983	48.447266	240.428464	0.000582	2.1
709	-1.051787	49.423995	237.093897	0.000936	2.1
710	-1.062547	50.423995	233.774370	0.000357	2.2
711	-1.054663	49.591582	236.531030	0.000282	2.3
712	-1.061186	49.375640	237.256806	0.000166	2.3
713	-1.050111	50.047519	235.013126	0.000406	2.2
714	-1.054592	49.267429	237.622177	0.001070	2.1
715	-1.051909	50.267429	234.287944	0.000367	2.1
716	-1.052067	49.474664	236.923435	0.000726	2.1
717	-1.054100	50.188708	234.547023	0.000223	2.1
718	-1.050169	51.142760	231.445257	0.000362	2.3
719	-1.049406	50.389084	233.888694	0.000143	2.4
720	-1.056788	50.662787	232.995398	0.000650	2.4
721	-1.057722	51.005051	231.887893	0.000541	2.3
722	-1.057050	50.357103	233.993518	0.001163	2.1
723	-1.046107	51.357094	230.759676	0.000294	2.1
724	-1.049300	52.355866	227.617781	0.000171	2.1
725	-1.060933	52.685803	226.598598	0.000454	2.1
726	-1.055265	53.215666	224.980797	0.000223	2.1
727	-1.055707	54.127509	222.250141	0.000292	2.2
728	-1.048211	54.477400	221.219855	0.000283	2.1
729	-1.051111	55.434330	218.450263	0.000215	2.1
730	-1.045734	55.108717	219.384850	0.000865	2.1
731	-1.055574	54.241326	221.913947	0.000600	2.1
732	-1.050073	55.241325	219.003271	0.000454	2.1
733	-1.048942	56.241311	216.167998	0.000195	2.3
734	-1.054979	56.804726	214.602640	0.000399	2.3
735	-1.055630	56.156881	216.404544	0.000675	2.3
736	-1.052449	57.156757	213.636032	0.000449	2.3
737	-1.059945	56.735203	214.794572	0.000644	2.2
738	-1.052558	57.411064	212.943157	0.000861	2.2
739	-1.049595	57.545321	212.579175	0.000561	2.2
740	-1.054384	58.544129	209.909892	0.001033	2.3
741	-1.058036	59.141410	208.345467	0.001123	2.2
742	-1.052374	58.272659	210.628731	0.000518	2.3
743	-1.057405	57.646589	212.305450	0.000321	2.2
744	-1.057602	58.590009	209.788890	0.000604	2.1
745	-1.055824	59.473754	207.485034	0.000617	2.1
746	-1.046665	60.330979	205.298150	0.000631	2.1
747	-1.048980	59.462229	207.514754	0.000355	2.3
748	-1.054297	58.603773	209.752615	0.000621	2.2
749	-1.059812	57.974257	211.424585	0.000786	2.2
750	-1.049568	57.106338	213.773939	0.000436	2.2
751	-1.049510	56.237793	216.177845	0.000616	2.1
752	-1.060408	56.153002	216.415424	0.000415	2.1
753	-1.048630	55.284325	218.879824	0.000410	2.1
754	-1.062206	55.872849	217.204119	0.000648	2.2
755	-1.052153	55.033636	219.601488	0.000641	2.2
756	-1.052886	55.962728	216.950465	0.000160	2.1
757	-1.047135	56.601633	215.164280	0.000717	2.2
758	-1.053520	55.884728	217.170561	0.000186	2.2
759	-1.058993	55.234898	219.021734	0.000556	2.1
760	-1.045087	54.397402	221.454575	0.000159	2.1
761	-1.056638	55.274391	218.908331	0.000401	2.1
762	-1.055087	54.806653	220.259025	0.000502	2.3
763	-1.055408	53.938004	222.812174	0.000764	2.2
764	-1.056347	54.938002	219.878045	0.000549	2.2
765	-1.053793	55.850630	217.266920	0.000343	2.2
766	-1.044581	56.206394	216.265760	0.000443	2.2
767	-1.044708	55.629523	217.893821	0.000551	2.2
768	-1.051546	54.770416	220.364364	0.000522	2.1
769	-1.048349	55.769966	217.495207	0.000424	2.2
770	-1.059206	56.767600	214.705089	0.000379	2.1
771	-1.043927	57.767121	211.980574	0.000379	2.2
772	-1.045604	58.460274	210.131411	0.000386	2.2
773	-1.049735	59.440930	207.569697	0.000690	2.2
774	-1.049579	58.649503	209.632187	0.000596	2.2
775	-1.044290	57.781050	211.943094	0.000532	2.2
776	-1.047166	58.776125	209.299455	0.000540	2.1
777	-1.050158	57.907573	211.603258	0.000337	2.1
778	-1.052090	58.907057	208.956508	0.000376	2.1
779	-1.051753	58.288979	210.585377	0.000697	2.1
780	-1.057065	57.426571	212.901054	0.000312	2.2
781	-1.052104	58.426260	210.221401	0.000620	2.2
782	-1.051837	57.575072	212.498685	0.000642	2.1
783	-1.051347	58.575072	209.828269	0.000395	2.3
784	-1.056041	59.574878	207.224634	0.000633	2.2
785	-1.050342	60.574749	204.684658	0.000646	2.1
786	-1.055102	61.574741	202.205896	0.000417	2.1
787	-1.062356	62.574512	199.786982	0.000320	2.2
788	-1.061491	61.745417	201.788814	0.000379	2.3
789	-1.053728	61.834164	201.572621	0.000644	2.2
790	-1.054515	62.216100	200.647467	0.000341	2.3
791	-1.061410	62.596197	199.735156	0.000490	2.2
792	-1.055447	61.729978	201.826472	0.000302	2.1
793	-1.060998	60.908953	203.849505	0.000631	2.1
794	-1.063080	60.756495	204.229640	0.000470	2.1
795	-1.047419	61.644165	202.036037	0.000622	2.1
796	-1.053670	62.644164	199.620617	0.000446	2.1
797	-1.060126	61.780491	201.703316	0.000422	2.2
798	-1.054127	62.517881	199.922452	0.000200	2.2
799	-1.057351	63.261363	198.158431	0.000669	2.1
800	-1.058866	62.423816	200.147875	0.000263	2.1
801	-1.063021	61.710271	201.874560	0.000283	2.1
802	-1.053578	60.901815	203.867272	0.000235	2.1
803	-1.053763	60.634286	204.535379	0.000400	2.1
804	-1.060981	61.429799	202.561449	0.001136	2.1
805	-1.042578	62.429799	200.133523	0.000311	2.2
806	-1.046068	63.429781	197.763150	0.000877	2.1
807	-1.053524	63.897373	196.673925	0.000852	2.1
808	-1.052937	64.850075	194.491380	0.000590	2.1
809	-1.048963	65.849782	192.252636	0.000471	2.0
810	-1.051216	64.990377	194.174047	0.000282	2.1
811	-1.047777	65.864455	192.220161	0.000431	2.2
812	-1.043437	65.428640	193.189429	0.000547	2.1
813	-1.049858	66.428022	190.981097	0.000993	2.1
814	-1.045422	67.409890	188.860088	0.000385	2.2
815	-1.051959	68.409890	186.747793	0.000382	2.2
816	-1.049675	69.285390	184.936893	0.000602	2.3
817	-1.049436	68.427718	186.710562	0.000720	2.2
818	-1.066073	69.359122	184.785987	0.000349	2.2
819	-1.056034	70.225499	183.031057	0.000264	2.2
820	-1.053258	69.824353	183.839455	0.000503	2.3
821	-1.060531	69.549696	184.397081	0.000266	2.2
822	-1.048126	70.535687	182.410817	0.000460	2.2
823	-1.056481	69.706276	184.078769	0.000222	2.1
824	-1.053532	70.429084	182.623503	0.000464	2.1
825	-1.058502	70.197828	183.086593	0.000376	2.4
826	-1.056201	71.189315	181.117514	0.000417	2.4
827	-1.052904	71.259507	180.979718	0.000444	2.5
828	-1.053617	72.020100	179.499909	0.000410	2.4
829	-1.049387	71.809421	179.907378	0.000738	2.3
830	-1.053472	70.940759	181.607153	0.000429	2.3
831	-1.044936	70.072021	183.339509	0.000838	2.3
832	-1.047798	69.203277	185.105243	0.000563	2.4
833	-1.055703	68.334527	186.905334	0.000528	2.5
834	-1.046263	67.469109	188.733670	0.000580	2.3
835	-1.050574	68.468788	186.624854	0.000335	2.2
836	-1.054009	68.224369	187.136090	0.000320	2.1
837	-1.058537	67.671926	188.301983	0.000311	2.1
838	-1.062379	66.843353	190.078123	0.000368	2.1
839	-1.051182	66.293115	191.276249	0.000894	2.2
840	-1.055043	65.424364	193.198987	0.000286	2.3
841	-1.056500	65.997332	191.926569	0.000628	2.3
842	-1.054967	65.544470	192.930867	0.000442	2.2
843	-1.047709	66.514831	190.791657	0.000399	2.2
844	-1.051660	66.349848	191.152015	0.000456	2.2
845	-1.048299	65.879368	192.187167	0.000307	2.2
846	-1.056769	65.790583	192.383771	0.000885	2.1
847	-1.036799	65.012079	194.125055	0.000187	2.4
848	-1.047600	64.953809	194.256656	0.000273	2.4
849	-1.056012	65.471350	193.094008	0.000786	2.5
850	-1.049899	64.602726	195.053362	0.000424	2.4
851	-1.054676	64.386984	195.546191	0.000579	2.2
852	-1.050586	63.524250	197.542120	0.000507	2.2
853	-1.055254	64.523638	195.233738	0.000240	2.2
854	-1.054188	65.489111	193.054355	0.000887	2.4
855	-1.050727	65.910556	192.118200	0.000343	2.5
856	-1.054233	66.910373	189.933211	0.000230	2.4
857	-1.062013	66.301697	191.257445	0.000817	2.6
858	-1.056573	66.827110	190.113275	0.000574	2.3
859	-1.048669	67.827098	187.973039	0.000602	2.3
860	-1.052588	67.114342	189.493551	0.000358	2.2
861	-1.059006	68.114183	187.367476	0.000681	2.6
862	-1.046326	68.933177	185.661177	0.000471	2.4
863	-1.051528	69.931786	183.622254	0.000562	2.3
864	-1.063422	70.577693	182.327148	0.000862	2.3
865	-1.052796	71.577122	180.358810	0.000485	2.4
866	-1.060800	72.577108	178.431454	0.000684	2.3
867	-1.058983	71.708364	180.103487	0.000317	2.2
868	-1.051883	70.840653	181.805104	0.000569	3.5
869	-1.058485	71.015575	181.459492	0.000448	2.5
870	-1.058557	70.158007	183.166570	0.000614	2.8
871	-1.058067	69.488917	184.520935	0.000300	2.3
872	-1.053985	70.217942	183.046221	0.000205	2.3
873	-1.048862	70.532303	182.417561	0.000370	2.3
874	-1.050730	70.607914	182.266999	0.000206	2.6
875	-1.063210	70.787899	181.909595	0.000635	2.4
876	-1.066427	70.834562	181.817164	0.000327	2.2
877	-1.052268	69.989667	183.505448	0.000527	2.1
878	-1.051228	70.982997	181.523761	0.000412	2.1
879	-1.058795	71.921931	179.689545	0.000377	2.1
880	-1.052263	72.913455	177.792411	0.000401	2.1
881	-1.055596	72.198086	179.157109	0.000358	2.3
882	-1.048176	72.303463	178.954768	0.000338	2.3
883	-1.078042	71.540233	180.430705	0.000299	2.2
884	-1.043473	71.244878	181.008420	0.000275	2.1
885	-1.048759	71.783659	179.957330	0.000564	2.1
886	-1.062563	72.783145	178.039451	0.000267	2.1
887	-1.055118	73.747326	176.227661	0.000521	2.1
888	-1.067398	74.684578	174.501470	0.000782	2.1
889	-1.064227	75.460511	173.097772	0.001035	2.1
890	-1.063857	76.439251	171.359072	0.000655	2.1
891	-1.059236	77.439251	169.618312	0.000546	2.1
892	-1.047258	78.042671	168.584908	0.000465	2.1
893	-1.056997	78.978437	167.007008	0.000539	2.1
894	-1.051136	78.188298	168.337393	0.000381	2.1
895	-1.049308	77.322030	169.820534	0.000438	2.1
896	-1.049596	76.596236	171.083438	0.000517	2.1
897	-1.049221	77.588782	169.361049	0.000492	2.2
898	-1.058403	78.556258	167.715219	0.000460	2.1
899	-1.058932	79.556091	166.047620	0.000448	2.1
900	-1.067812	80.554096	164.415815	0.000403	2.1
901	-1.050697	79.688613	165.829074	0.000400	2.1
902	-1.054139	80.531383	164.452596	0.000312	2.1
903	-1.056584	79.720996	165.775758	0.000673	2.1
904	-1.061773	78.878693	167.173788	0.000282	2.1
905	-1.044297	78.011247	168.638412	0.000387	2.1
906	-1.055410	77.673393	169.215824	0.000427	2.1
907	-1.053067	77.510198	169.496153	0.000446	2.1
908	-1.051355	78.426809	167.933576	0.000378	2.1
909	-1.049299	78.389150	167.997206	0.000280	2.1
910	-1.057355	79.355925	166.378812	0.000481	2.2
911	-1.043637	79.366549	166.361201	0.000771	2.1
912	-1.044100	80.365943	164.721000	0.000319	2.1
913	-1.057964	79.518476	166.109756	0.000483	2.2
914	-1.055423	80.114652	165.130366	0.000418	2.1
915	-1.050170	79.847294	165.568147	0.000495	2.1
916	-1.057864	79.837931	165.583520	0.000690	2.1
917	-1.046278	78.969209	167.022424	0.000529	2.4
918	-1.059349	79.968615	165.369204	0.000431	2.2
919	-1.050434	80.953625	163.771515	0.000567	2.2
920	-1.046306	81.947900	162.189803	0.000470	2.2
921	-1.046577	81.113785	163.514648	0.000389	2.2
922	-1.054865	82.113525	161.929286	0.000475	2.1
923	-1.049890	81.245208	163.304470	0.000547	2.1
924	-1.049554	80.376701	164.703521	0.000639	2.1
925	-1.050293	81.376700	163.094723	0.000292	2.1
926	-1.047967	80.524950	164.463016	0.000387	2.1
927	-1.044670	81.513822	162.876569	0.000742	2.1
928	-1.051726	82.484755	161.348399	0.000694	2.2
929	-1.052024	81.616003	162.714382	0.000204	2.2
930	-1.050253	82.598929	161.170580	0.000274	2.2
931	-1.051412	82.165015	161.848467	0.000579	2.1
932	-1.047590	81.346995	163.142060	0.000575	2.2
933	-1.055316	80.478247	164.538708	0.000348	2.1
934	-1.054021	81.350232	163.136899	0.000496	2.1
935	-1.054567	81.837868	162.363338	0.000235	2.1
936	-1.046592	81.083734	163.562783	0.000587	2.3
937	-1.054385	81.319876	163.185299	0.000455	2.2
938	-1.051041	80.452126	164.581070	0.000528	2.1
939	-1.060614	81.371279	163.103360	0.000494	2.2
940	-1.039729	81.967370	162.159134	0.000499	2.2
941	-1.058583	81.100404	163.536078	0.000472	2.1
942	-1.046070	80.231660	164.939501	0.000608	2.1
943	-1.061114	81.211944	163.357616	0.000977	2.2
944	-1.059997	82.211944	161.774877	0.000716	2.2
945	-1.047099	81.501053	162.896859	0.000258	2.2
946	-1.050857	81.342126	163.149821	0.000428	2.2
947	-1.057543	80.853930	163.931814	0.000413	2.1
948	-1.054689	81.840835	162.358654	0.000219	2.1
949	-1.048248	82.269090	161.685355	0.000189	2.1
950	-1.047160	82.469603	161.372026	0.000566	2.1
951	-1.064217	81.734835	162.526173	0.000475	2.1
952	-1.054373	81.115686	163.511603	0.000320	2.2
953	-1.044696	81.263105	163.275891	0.000325	2.1
954	-1.049318	80.835028	163.962242	0.000517	2.5
955	-1.058884	80.081214	165.184992	0.001029	2.1
956	-1.058051	79.212494	166.616945	0.000268	2.4
957	-1.059240	80.188695	165.009536	0.000349	2.1
958	-1.046950	80.133175	165.100122	0.000388	2.2
959	-1.045922	79.418896	166.274479	0.000690	2.2
960	-1.053829	78.550369	167.725140	0.000735	2.2
961	-1.054558	79.550369	166.057069	0.000373	2.6
962	-1.060676	80.550313	164.421941	0.000545	2.4
963	-1.045575	80.757461	164.087226	0.000594	2.7
964	-1.054937	81.756525	162.491867	0.000264	2.5
965	-1.056184	82.668343	161.062665	0.000567	4.2
966	-1.053360	81.804891	162.415420	0.000640	3.6
967	-1.038816	82.804776	160.850977	0.000387	2.7
968	-1.047432	81.936116	162.208369	0.000350	3.0
969	-1.058043	82.853385	160.775690	0.000679	2.2
970	-1.055358	83.808953	159.309859	0.000500	2.2
971	-1.056057	82.973599	160.589800	0.000614	2.7
972	-1.051234	82.106510	161.940304	0.000598	2.4
973	-1.061006	83.013423	160.528316	0.000508	2.4
974	-1.052495	84.013021	159.000279	0.001150	2.3
975	-1.048181	85.012603	157.501081	0.000378	2.1
976	-1.047396	85.783721	156.363717	0.000544	2.1
977	-1.053954	86.783596	154.913179	0.000386	2.1
978	-1.054113	85.918900	156.166025	0.000481	2.2
979	-1.062045	86.875414	154.781325	0.000731	2.3
980	-1.054843	86.039221	155.990480	0.000539	2.2
981	-1.059697	85.170470	157.266889	0.000337	2.1
982	-1.047235	84.323762	158.531174	0.000326	2.1
983	-1.042440	85.049971	157.445583	0.000288	2.1
984	-1.056405	84.206353	158.708092	0.000826	2.1
985	-1.056629	83.407457	159.922480	0.000676	2.1
986	-1.054196	84.322053	158.533745	0.000457	2.2
987	-1.069475	85.321554	157.043411	0.000643	2.3
988	-1.052967	86.321369	155.580382	0.000559	2.1
989	-1.057088	87.319712	154.146454	0.000470	2.1
990	-1.061681	86.566342	155.226061	0.000437	2.1
991	-1.055538	86.333496	155.562803	0.000946	2.1
992	-1.057129	85.464802	156.832110	0.000382	2.1
993	-1.056528	86.390018	155.480927	0.000308	2.1
994	-1.064664	87.252290	154.242461	0.001107	2.4
995	-1.055060	88.251612	152.831609	0.000394	2.1
996	-1.043097	89.251611	151.445401	0.000416	2.1
997	-1.054901	88.816314	152.045711	0.000556	2.1
998	-1.051296	88.177646	152.935149	0.000243	2.1
999	-1.040757	87.365847	154.080829	0.000466	2.1
